pig_id,day_age,weight_kg,daily_feed_intake_kg,avg_temperature
LTW-012,189,73.66,2.717,33.8
LTW-012,190,73.97,2.703,32.0
LTW-012,191,74.4,2.692,29.9
LTW-012,192,75.2,2.802,32.1
LTW-012,193,75.06,2.764,32.1
LTW-012,194,75.53,2.705,34.3
LTW-012,195,76.32,2.868,29.3
LTW-012,196,76.89,2.803,30.2
LTW-012,197,76.8,2.807,30.3
LTW-012,198,77.42,2.817,31.7
LTW-012,199,77.74,2.842,28.5
LTW-012,200,77.93,2.899,31.9
LTW-012,201,78.31,2.853,32.9
LTW-012,202,78.56,2.879,28.2
LTW-012,203,79.48,2.945,30.4
LTW-012,204,80.24,2.972,29.3
LTW-012,205,80.54,2.946,30.6
LTW-012,206,80.84,2.975,29.8
LTW-012,207,80.79,2.96,28.5
LTW-012,208,81.49,2.91,28.6
LTW-012,209,82.2,2.957,29.2
LTW-012,210,82.41,3.068,28.3
LTW-012,211,82.85,3.052,29.5
LTW-012,212,82.89,3.056,28.3
LTW-012,213,83.69,3.078,26.9
LTW-012,214,83.82,3.113,29.7
LTW-012,215,83.94,3.147,30.1
LTW-012,216,84.9,3.061,26.6
LTW-012,217,85.22,3.032,26.2
LTW-012,218,85.5,3.028,27.9
LTW-012,219,86.2,3.132,29.2
LTW-012,220,85.94,3.084,28.8
LTW-012,221,86.3,3.075,30.7
LTW-012,222,86.75,3.139,27.7
LTW-012,223,87.59,3.139,26.6
LTW-012,224,87.99,3.189,27.3
LTW-012,225,87.98,3.184,26.9
LTW-012,226,88.16,3.151,25.4
LTW-012,227,88.37,3.274,28.0
LTW-012,228,88.7,3.249,25.2
LTW-012,229,89.45,3.185,24.7
LTW-012,230,89.57,3.252,25.5
LTW-012,231,89.86,3.227,26.6
LTW-012,232,89.85,3.208,26.8
LTW-012,233,91.18,3.39,25.3
LTW-012,234,90.69,3.237,23.6
LTW-012,235,91.69,3.246,28.1
LTW-012,236,92.05,3.312,29.1
LTW-012,237,91.67,3.311,27.3
LTW-012,238,91.89,3.341,26.0
LTW-012,239,92.67,3.309,24.8
LTW-012,240,92.9,3.41,25.5
LTW-012,241,93.35,3.311,23.8
LTW-012,242,93.17,3.391,22.0
LTW-012,243,93.76,3.361,23.3
LTW-012,244,93.61,3.463,24.4
LTW-012,245,94.83,3.465,26.4
LTW-012,246,94.83,3.376,23.9
LTW-012,247,95.46,3.429,24.1
LTW-012,248,95.81,3.337,23.1
LTW-012,249,95.83,3.421,24.0
LTW-012,250,95.67,3.483,19.3
LTW-012,251,95.89,3.391,22.3
LTW-012,252,96.37,3.438,23.0
LTW-012,253,97.22,3.528,19.5
LTW-012,254,97.1,3.511,22.7
LTW-012,255,97.38,3.489,20.9
LTW-012,256,97.51,3.493,22.5
LTW-012,257,97.6,3.419,22.2
LTW-012,258,98.59,3.495,24.1
LTW-012,259,98.43,3.446,16.4
LTW-012,260,98.39,3.492,21.4
LTW-012,261,98.83,3.633,18.2
LTW-012,262,98.85,3.515,19.3
LTW-012,263,99.94,3.594,20.2
LTW-012,264,99.8,3.483,23.1
LTW-012,265,100.06,3.569,17.8
LTW-012,266,100.2,3.505,21.0
LTW-012,267,100.08,3.579,18.8
LTW-012,268,100.47,3.601,21.4
LTW-012,269,101.41,3.694,17.0
LTW-012,270,101.49,3.636,19.8
LTW-012,271,101.95,3.564,18.3
LTW-012,272,101.57,3.575,16.7
LTW-012,273,101.65,3.61,16.7
LTW-012,274,102.28,3.574,15.6
LTW-012,275,102.62,3.663,20.8
LTW-012,276,102.9,3.664,20.7
LTW-012,277,103.0,3.662,16.0
LTW-012,278,102.94,3.656,15.9
LTW-012,279,103.68,3.729,16.0
LTW-012,280,103.63,3.723,14.7
LTW-012,281,103.86,3.725,17.7
LTW-012,282,104.23,3.754,15.6
LTW-012,283,104.71,3.73,16.7
LTW-012,284,104.38,3.663,16.7
LTW-012,285,104.69,3.728,16.1
LTW-012,286,105.32,3.637,18.0
LTW-012,287,105.48,3.767,16.2
LTW-012,288,105.51,3.726,14.8
LTW-012,289,105.83,3.708,13.3
LTW-012,290,106.0,3.688,16.2
LTW-012,291,106.37,3.85,14.5
LTW-012,292,106.14,3.775,15.0
LTW-012,293,106.42,3.773,13.4
LTW-012,294,106.46,3.686,11.1
LTW-012,295,106.73,3.806,12.4
LTW-012,296,107.2,3.783,13.4
LTW-012,297,107.21,3.805,13.4
LTW-012,298,107.51,3.726,13.1
LTW-012,299,107.54,3.783,13.9
LTW-012,300,107.82,3.767,12.8
LTW-013,1,2.27,0.16,7.4
LTW-013,2,2.0,0.11,8.5
LTW-013,3,2.28,0.127,6.9
LTW-013,4,2.86,0.1,10.1
LTW-013,5,2.94,0.1,7.6
LTW-013,6,2.71,0.149,7.7
LTW-013,7,3.02,0.113,8.5
LTW-013,8,2.62,0.1,6.8
LTW-013,9,3.04,0.159,6.5
LTW-013,10,3.52,0.19,10.6
LTW-013,11,3.05,0.1,9.3
LTW-013,12,3.82,0.176,5.6
LTW-013,13,3.63,0.183,6.8
LTW-013,14,3.73,0.27,8.7
LTW-013,15,3.82,0.115,8.9
LTW-013,16,3.52,0.177,9.1
LTW-013,17,3.85,0.156,9.0
LTW-013,18,4.46,0.241,8.3
LTW-013,19,4.52,0.218,8.5
LTW-013,20,4.32,0.21,7.4
LTW-013,21,4.75,0.238,9.4
LTW-013,22,4.65,0.208,10.3
LTW-013,23,5.09,0.14,9.8
LTW-013,24,5.09,0.176,10.7
LTW-013,25,5.39,0.259,11.3
LTW-013,26,5.82,0.163,9.5
LTW-013,27,5.91,0.181,13.3
LTW-013,28,6.5,0.244,9.5
LTW-013,29,6.16,0.256,10.6
LTW-013,30,6.02,0.247,9.4
LTW-013,31,6.48,0.249,8.6
LTW-013,32,6.59,0.244,13.0
LTW-013,33,7.32,0.365,12.3
LTW-013,34,7.17,0.38,9.0
LTW-013,35,7.8,0.288,14.2
LTW-013,36,6.83,0.223,9.7
LTW-013,37,7.7,0.229,12.5
LTW-013,38,8.56,0.362,12.7
LTW-013,39,9.12,0.434,11.9
LTW-013,40,8.82,0.395,14.0
LTW-013,41,9.02,0.392,13.0
LTW-013,42,9.4,0.384,12.7
LTW-013,43,9.03,0.41,12.6
LTW-013,44,9.84,0.416,11.0
LTW-013,45,10.12,0.363,12.9
LTW-013,46,9.91,0.346,11.8
LTW-013,47,10.35,0.438,11.8
LTW-013,48,10.52,0.37,13.3
LTW-013,49,11.04,0.517,12.7
LTW-013,50,11.78,0.4,16.5
LTW-013,51,11.74,0.503,15.0
LTW-013,52,11.68,0.439,15.7
LTW-013,53,12.3,0.493,10.3
LTW-013,54,13.1,0.47,16.0
LTW-013,55,12.94,0.451,15.0
LTW-013,56,13.14,0.453,15.4
LTW-013,57,13.42,0.504,13.9
LTW-013,58,14.01,0.529,13.1
LTW-013,59,14.79,0.574,17.2
LTW-013,60,14.36,0.584,15.6
LTW-013,61,14.94,0.603,15.3
LTW-013,62,15.53,0.662,17.1
LTW-013,63,15.31,0.583,20.7
LTW-013,64,15.79,0.636,16.3
LTW-013,65,17.05,0.748,16.5
LTW-013,66,16.48,0.614,15.5
LTW-013,67,16.77,0.607,16.2
LTW-013,68,17.32,0.604,17.3
LTW-013,69,18.2,0.818,17.0
LTW-013,70,18.63,0.72,20.5
LTW-013,71,18.7,0.651,19.4
LTW-013,72,18.82,0.784,16.5
LTW-013,73,19.7,0.79,17.2
LTW-013,74,19.9,0.783,19.1
LTW-013,75,20.68,0.801,18.4
LTW-013,76,20.41,0.858,18.5
LTW-013,77,21.15,0.879,20.4
LTW-013,78,21.21,0.888,16.2
LTW-013,79,21.99,0.803,20.2
LTW-013,80,22.16,0.904,19.9
LTW-013,81,22.61,0.837,20.0
LTW-013,82,22.74,0.887,20.8
LTW-013,83,23.79,0.924,21.0
LTW-013,84,23.78,0.896,20.0
LTW-013,85,24.22,0.966,21.1
LTW-013,86,24.54,0.978,21.8
LTW-013,87,24.86,0.88,23.7
LTW-013,88,25.87,1.072,24.0
LTW-013,89,26.52,0.975,21.2
LTW-013,90,26.43,0.952,21.8
LTW-013,91,27.57,1.034,25.3
LTW-013,92,27.22,0.929,21.9
LTW-013,93,27.58,1.008,22.3
LTW-013,94,28.66,1.137,22.4
LTW-013,95,28.56,1.083,23.0
LTW-013,96,29.0,1.077,25.3
LTW-013,97,29.79,1.121,23.6
LTW-013,98,30.79,1.104,21.6
LTW-013,99,30.73,1.131,23.6
LTW-013,100,31.37,1.205,23.4
LTW-013,101,32.29,1.282,24.1
LTW-013,102,32.32,1.217,22.9
LTW-013,103,32.44,1.196,24.7
LTW-013,104,33.31,1.238,23.6
LTW-013,105,33.98,1.313,24.9
LTW-013,106,34.63,1.426,26.6
LTW-013,107,35.0,1.307,23.2
LTW-013,108,35.23,1.307,27.8
LTW-013,109,35.79,1.294,25.2
LTW-013,110,36.71,1.448,28.2
LTW-013,111,37.2,1.389,26.8
LTW-013,112,37.49,1.405,29.2
LTW-013,113,37.83,1.446,27.9
LTW-013,114,37.82,1.384,26.5
LTW-013,115,38.89,1.402,30.1
LTW-013,116,39.19,1.431,25.4
LTW-013,117,39.95,1.599,24.7
LTW-013,118,40.1,1.468,24.9
LTW-013,119,41.02,1.61,25.8
LTW-013,120,41.69,1.592,28.0
LTW-013,121,42.17,1.551,25.9
LTW-013,122,42.67,1.555,28.6
LTW-013,123,43.05,1.628,27.9
LTW-013,124,43.55,1.677,25.5
LTW-013,125,43.46,1.6,28.3
LTW-013,126,45.01,1.763,29.0
LTW-013,127,45.01,1.832,28.2
LTW-013,128,45.85,1.815,27.3
LTW-013,129,46.42,1.777,27.2
LTW-013,130,46.7,1.815,31.8
LTW-013,131,47.84,1.781,29.9
LTW-013,132,47.69,1.842,28.4
LTW-013,133,48.22,1.903,29.1
LTW-013,134,48.7,1.861,26.3
LTW-013,135,49.2,1.89,29.4
LTW-013,136,49.83,1.858,32.4
LTW-013,137,50.35,1.888,30.3
LTW-013,138,50.88,1.865,29.5
LTW-013,139,51.42,1.941,29.5
LTW-013,140,51.56,1.94,29.2
LTW-013,141,52.46,2.021,27.5
LTW-013,142,52.88,1.948,28.9
LTW-013,143,53.15,1.936,28.9
LTW-013,144,54.21,2.005,30.6
LTW-013,145,54.63,2.02,29.9
LTW-013,146,54.78,2.034,31.0
LTW-013,147,55.35,2.069,29.6
LTW-013,148,55.9,2.081,29.5
LTW-013,149,56.47,2.087,31.2
LTW-013,150,57.72,2.106,31.3
LTW-013,151,57.58,2.234,32.4
LTW-013,152,58.06,2.205,30.8
LTW-013,153,58.42,2.102,30.3
LTW-013,154,59.19,2.221,32.1
LTW-013,155,59.91,2.322,30.7
LTW-013,156,59.72,2.264,32.0
LTW-013,157,60.58,2.226,31.0
LTW-013,158,61.29,2.304,33.1
LTW-013,159,61.85,2.272,31.0
LTW-013,160,61.86,2.267,31.6
LTW-013,161,62.53,2.298,31.7
LTW-013,162,63.15,2.38,35.3
LTW-013,163,63.46,2.442,31.0
LTW-013,164,64.33,2.374,30.8
LTW-013,165,65.07,2.419,31.9
LTW-013,166,65.3,2.371,31.8
LTW-013,167,65.94,2.497,33.0
LTW-013,168,66.11,2.481,34.7
LTW-013,169,67.11,2.59,31.9
LTW-013,170,67.49,2.461,32.2
LTW-013,171,67.93,2.434,31.8
LTW-013,172,67.92,2.519,30.9
LTW-013,173,68.76,2.62,33.3
LTW-013,174,69.51,2.694,31.3
LTW-013,175,69.4,2.525,32.3
LTW-013,176,70.55,2.615,31.4
LTW-013,177,71.46,2.639,31.5
LTW-013,178,71.31,2.589,32.4
LTW-013,179,71.45,2.7,31.5
LTW-013,180,72.09,2.748,31.5
LTW-013,181,72.41,2.587,33.2
LTW-013,182,72.62,2.635,30.7
LTW-013,183,73.29,2.764,30.9
LTW-013,184,73.68,2.753,30.1
LTW-013,185,73.93,2.795,33.3
LTW-013,186,75.13,2.764,29.9
LTW-013,187,74.52,2.814,29.9
LTW-013,188,75.72,2.776,30.5
LTW-013,189,76.38,2.84,30.8
LTW-013,190,76.87,2.739,31.2
LTW-013,191,76.67,2.878,32.7
LTW-013,192,77.05,2.864,32.4
LTW-013,193,77.45,2.905,35.4
LTW-013,194,78.16,3.0,32.5
LTW-013,195,78.86,2.866,31.9
LTW-013,196,79.08,2.896,30.6
LTW-013,197,79.85,2.942,31.4
LTW-013,198,80.06,2.971,30.5
LTW-013,199,80.93,2.916,31.8
LTW-013,200,80.63,2.964,31.0
LTW-013,201,81.6,2.906,29.3
LTW-013,202,81.3,3.007,31.0
LTW-013,203,82.34,3.043,29.8
LTW-013,204,82.47,3.034,29.4
LTW-013,205,82.7,2.992,33.0
LTW-013,206,83.4,3.014,30.6
LTW-013,207,83.81,3.066,31.1
LTW-013,208,84.78,3.024,32.1
LTW-013,209,84.58,3.074,27.4
LTW-013,210,85.42,3.212,32.1
LTW-013,211,85.37,3.051,28.9
LTW-013,212,86.13,3.133,30.0
LTW-013,213,86.59,3.131,25.5
LTW-013,214,87.02,3.159,29.1
LTW-013,215,87.35,3.098,31.1
LTW-013,216,87.55,3.266,27.8
LTW-013,217,88.84,3.344,28.8
LTW-013,218,88.45,3.303,28.0
LTW-013,219,88.32,3.295,30.8
LTW-013,220,89.81,3.284,28.5
LTW-013,221,89.43,3.264,29.4
LTW-013,222,90.14,3.25,30.1
LTW-013,223,90.27,3.264,29.3
LTW-013,224,90.41,3.297,26.5
LTW-013,225,91.27,3.279,29.5
LTW-013,226,90.85,3.262,30.9
LTW-013,227,91.94,3.362,28.4
LTW-013,228,91.85,3.333,27.0
LTW-013,229,92.55,3.384,25.4
LTW-013,230,93.06,3.338,26.2
LTW-013,231,93.48,3.427,29.5
LTW-013,232,93.51,3.357,25.1
LTW-013,233,93.58,3.285,27.0
LTW-013,234,95.11,3.42,26.0
LTW-013,235,94.06,3.421,28.3
LTW-013,236,95.06,3.401,25.5
LTW-013,237,95.36,3.44,24.7
LTW-013,238,95.55,3.44,24.3
LTW-013,239,95.81,3.388,22.7
LTW-013,240,96.24,3.436,25.0
LTW-013,241,96.71,3.411,25.2
LTW-013,242,96.61,3.478,26.7
LTW-013,243,97.32,3.547,24.4
LTW-013,244,97.32,3.488,25.8
LTW-013,245,98.0,3.522,23.9
LTW-013,246,97.89,3.546,23.8
LTW-013,247,98.93,3.529,20.7
LTW-013,248,98.97,3.587,22.1
LTW-013,249,99.48,3.618,23.0
LTW-013,250,100.36,3.546,24.2
LTW-013,251,100.01,3.55,23.7
LTW-013,252,100.59,3.658,20.0
LTW-013,253,100.56,3.576,22.9
LTW-013,254,100.7,3.673,23.4
LTW-013,255,101.04,3.645,23.0
LTW-013,256,101.65,3.675,19.6
LTW-013,257,102.02,3.618,21.4
LTW-013,258,101.79,3.626,18.8
LTW-013,259,102.11,3.619,19.9
LTW-013,260,102.63,3.636,22.9
LTW-013,261,103.37,3.701,18.4
LTW-013,262,102.33,3.635,19.6
LTW-013,263,104.13,3.752,19.2
LTW-013,264,104.07,3.754,21.6
LTW-013,265,103.65,3.621,20.1
LTW-013,266,104.56,3.79,15.3
LTW-013,267,104.64,3.688,19.6
LTW-013,268,104.84,3.627,19.0
LTW-013,269,105.22,3.83,19.8
LTW-013,270,105.71,3.808,18.2
LTW-013,271,105.66,3.803,18.1
LTW-013,272,105.93,3.712,15.9
LTW-013,273,106.18,3.763,18.8
LTW-013,274,106.13,3.768,20.2
LTW-013,275,106.39,3.824,19.9
LTW-013,276,107.0,3.798,16.1
LTW-013,277,106.92,3.793,18.9
LTW-013,278,108.16,3.837,19.1
LTW-013,279,107.6,3.778,16.5
LTW-013,280,107.79,3.697,17.8
LTW-013,281,107.99,3.786,20.2
LTW-013,282,108.69,3.882,18.6
LTW-013,283,108.47,3.886,17.3
LTW-013,284,108.97,3.841,14.7
LTW-013,285,108.81,3.772,15.8
LTW-013,286,109.32,3.791,15.2
LTW-013,287,109.57,3.698,13.3
LTW-013,288,109.97,3.841,15.7
LTW-013,289,109.72,3.833,15.4
LTW-013,290,110.76,3.775,13.5
LTW-013,291,110.37,3.895,13.5
LTW-013,292,111.54,3.878,15.4
LTW-013,293,111.18,3.897,12.4
LTW-013,294,110.96,3.887,14.0
LTW-013,295,111.19,3.936,15.7
LTW-013,296,111.55,3.905,12.6
LTW-013,297,111.47,3.941,15.6
LTW-013,298,112.3,4.006,14.4
LTW-013,299,112.97,3.935,17.1
LTW-013,300,112.36,3.874,13.3
LTW-014,1,1.96,0.1,9.0
LTW-014,2,1.46,0.1,9.7
LTW-014,3,1.71,0.1,8.6
LTW-014,4,1.99,0.1,9.7
LTW-014,5,1.85,0.1,5.9
LTW-014,6,2.04,0.1,7.9
LTW-014,7,2.53,0.1,6.6
LTW-014,8,2.78,0.113,11.2
LTW-014,9,2.05,0.1,11.3
LTW-014,10,3.2,0.125,9.5
LTW-014,11,3.18,0.14,8.1
LTW-014,12,2.73,0.1,6.0
LTW-014,13,3.02,0.117,8.4
LTW-014,14,3.04,0.145,5.3
LTW-014,15,3.08,0.1,10.2
LTW-014,16,3.29,0.153,7.8
LTW-014,17,3.57,0.1,9.8
LTW-014,18,3.59,0.114,6.3
LTW-014,19,3.6,0.11,9.0
LTW-014,20,3.93,0.143,9.9
LTW-014,21,3.77,0.131,8.9
LTW-014,22,4.05,0.254,10.4
LTW-014,23,4.42,0.18,8.0
LTW-014,24,4.22,0.218,9.3
LTW-014,25,4.44,0.182,11.0
LTW-014,26,5.16,0.222,8.6
LTW-014,27,5.19,0.198,11.6
LTW-014,28,4.89,0.12,9.5
LTW-014,29,5.15,0.19,10.7
LTW-014,30,5.48,0.12,9.6
LTW-014,31,6.02,0.249,12.5
LTW-014,32,6.24,0.147,8.8
LTW-014,33,6.55,0.289,11.5
LTW-014,34,6.31,0.235,10.5
LTW-014,35,7.0,0.286,13.2
LTW-014,36,7.14,0.262,10.9
LTW-014,37,6.89,0.263,13.1
LTW-014,38,7.43,0.27,10.8
LTW-014,39,7.21,0.254,12.3
LTW-014,40,7.29,0.238,11.3
LTW-014,41,7.7,0.216,12.6
LTW-014,42,8.51,0.374,14.3
LTW-014,43,8.74,0.322,10.2
LTW-014,44,9.11,0.32,12.8
LTW-014,45,9.74,0.41,14.5
LTW-014,46,9.07,0.357,11.9
LTW-014,47,9.45,0.325,14.6
LTW-014,48,9.76,0.364,15.1
LTW-014,49,10.35,0.413,14.0
LTW-014,50,10.59,0.343,15.3
LTW-014,51,10.77,0.483,13.7
LTW-014,52,11.27,0.461,16.3
LTW-014,53,11.45,0.34,13.8
LTW-014,54,11.39,0.473,12.3
LTW-014,55,12.22,0.499,14.5
LTW-014,56,11.88,0.455,17.1
LTW-014,57,12.02,0.404,16.0
LTW-014,58,13.22,0.531,15.3
LTW-014,59,13.84,0.569,15.8
LTW-014,60,13.69,0.546,15.9
LTW-014,61,14.42,0.662,16.7
LTW-014,62,13.79,0.563,17.3
LTW-014,63,14.85,0.557,19.4
LTW-014,64,14.68,0.403,16.9
LTW-014,65,14.99,0.613,17.3
LTW-014,66,15.42,0.504,17.0
LTW-014,67,15.79,0.639,16.5
LTW-014,68,16.54,0.66,16.2
LTW-014,69,16.53,0.728,15.5
LTW-014,70,17.24,0.738,19.8
LTW-014,71,17.8,0.775,16.9
LTW-014,72,17.82,0.672,15.8
LTW-014,73,18.3,0.638,22.3
LTW-014,74,18.67,0.798,17.0
LTW-014,75,19.51,0.802,19.2
LTW-014,76,19.32,0.764,15.3
LTW-014,77,19.78,0.86,19.0
LTW-014,78,20.07,0.761,20.0
LTW-014,79,20.74,0.802,20.1
LTW-014,80,20.81,0.85,20.7
LTW-014,81,21.43,0.811,20.1
LTW-014,82,21.61,0.829,23.4
LTW-014,83,22.72,0.87,20.9
LTW-014,84,22.67,0.877,19.9
LTW-014,85,23.21,0.94,19.3
LTW-014,86,23.64,0.899,23.4
LTW-014,87,24.46,0.886,22.0
LTW-014,88,24.27,1.001,23.1
LTW-014,89,25.1,0.866,24.4
LTW-014,90,26.08,0.93,22.9
LTW-014,91,25.79,1.0,22.7
LTW-014,92,26.37,1.062,22.9
LTW-014,93,27.77,0.918,23.3
LTW-014,94,27.48,1.129,22.5
LTW-014,95,27.71,1.084,22.7
LTW-014,96,28.0,1.039,24.6
LTW-014,97,28.36,1.127,22.2
LTW-014,98,29.45,1.118,22.9
LTW-014,99,29.99,1.166,22.8
LTW-014,100,30.5,1.183,24.7
LTW-014,101,31.05,1.173,23.9
LTW-014,102,31.14,1.188,24.6
LTW-014,103,32.38,1.263,26.4
LTW-014,104,32.19,1.377,24.2
LTW-014,105,32.75,1.256,26.3
LTW-014,106,33.05,1.22,27.7
LTW-014,107,33.62,1.298,26.2
LTW-014,108,34.0,1.166,24.2
LTW-014,109,34.56,1.363,27.6
LTW-014,110,35.4,1.375,27.1
LTW-014,111,36.03,1.304,27.6
LTW-014,112,35.7,1.296,26.2
LTW-014,113,36.9,1.365,29.3
LTW-014,114,37.31,1.529,25.9
LTW-014,115,37.5,1.476,28.6
LTW-014,116,38.14,1.478,26.5
LTW-014,117,38.92,1.538,28.3
LTW-014,118,39.15,1.438,28.7
LTW-014,119,39.36,1.379,28.2
LTW-014,120,40.3,1.532,27.1
LTW-014,121,41.03,1.544,29.5
LTW-014,122,41.41,1.705,27.5
LTW-014,123,42.21,1.614,25.2
LTW-014,124,42.16,1.518,26.1
LTW-014,125,42.63,1.656,30.2
LTW-014,126,43.8,1.642,27.5
LTW-014,127,43.64,1.582,28.8
LTW-014,128,44.48,1.688,29.6
LTW-014,129,44.79,1.659,27.9
LTW-014,130,45.31,1.67,30.3
LTW-014,131,46.1,1.748,27.8
LTW-014,132,46.08,1.724,29.4
LTW-014,133,47.58,1.83,32.2
LTW-014,134,47.71,1.866,30.2
LTW-014,135,47.87,1.794,28.9
LTW-014,136,48.67,1.965,30.3
LTW-014,137,49.37,1.893,28.9
LTW-014,138,49.21,1.834,29.4
LTW-014,139,49.99,1.879,27.3
LTW-014,140,50.35,1.93,30.2
LTW-014,141,51.38,1.943,29.5
LTW-014,142,51.9,1.94,31.8
LTW-014,143,52.03,1.927,28.7
LTW-014,144,53.18,2.02,31.1
LTW-014,145,53.33,2.109,30.0
LTW-014,146,53.58,1.998,28.1
LTW-014,147,54.62,2.074,30.1
LTW-014,148,55.24,2.111,30.3
LTW-014,149,55.83,2.068,30.3
LTW-014,150,56.41,2.089,30.1
LTW-014,151,55.9,2.206,30.0
LTW-014,152,56.67,2.117,28.6
LTW-014,153,57.58,2.113,32.1
LTW-014,154,58.18,2.185,30.7
LTW-014,155,58.36,2.189,33.8
LTW-014,156,59.6,2.282,32.3
LTW-014,157,59.94,2.251,32.3
LTW-014,158,60.41,2.314,33.9
LTW-014,159,60.78,2.341,33.0
LTW-014,160,61.59,2.285,31.1
LTW-014,161,61.41,2.387,31.1
LTW-014,162,62.11,2.234,34.4
LTW-014,163,63.03,2.37,32.1
LTW-014,164,63.27,2.344,31.1
LTW-014,165,63.64,2.374,31.2
LTW-014,166,64.44,2.466,32.3
LTW-014,167,64.88,2.437,33.4
LTW-014,168,64.81,2.331,33.8
LTW-014,169,65.82,2.397,31.1
LTW-014,170,66.64,2.474,31.6
LTW-014,171,66.53,2.474,32.9
LTW-014,172,67.26,2.523,31.1
LTW-014,173,67.9,2.51,32.4
LTW-014,174,67.55,2.47,34.5
LTW-014,175,68.56,2.51,31.0
LTW-014,176,69.04,2.469,31.6
LTW-014,177,69.74,2.559,30.9
LTW-014,178,70.21,2.59,33.5
LTW-014,179,70.61,2.638,33.6
LTW-014,180,71.43,2.636,32.1
LTW-014,181,71.17,2.658,35.0
LTW-014,182,71.88,2.675,31.6
LTW-014,183,72.37,2.716,30.3
LTW-014,184,73.15,2.763,29.7
LTW-014,185,73.38,2.721,34.4
LTW-014,186,73.37,2.65,31.9
LTW-014,187,74.51,2.82,29.1
LTW-014,188,74.7,2.754,33.2
LTW-014,189,75.97,2.756,30.3
LTW-014,190,75.84,2.819,30.4
LTW-014,191,75.88,2.873,30.8
LTW-014,192,76.77,2.824,30.9
LTW-014,193,77.1,2.783,31.1
LTW-014,194,77.34,2.757,31.5
LTW-014,195,78.14,2.753,33.7
LTW-014,196,78.54,2.898,32.4
LTW-014,197,78.98,2.863,32.1
LTW-014,198,78.41,2.833,31.8
LTW-014,199,79.61,2.897,30.3
LTW-014,200,79.76,2.909,30.3
LTW-014,201,80.03,2.907,32.8
LTW-014,202,80.89,2.866,29.0
LTW-014,203,81.39,2.933,30.6
LTW-014,204,81.57,2.924,31.5
LTW-014,205,82.16,3.038,26.9
LTW-014,206,83.09,3.01,29.1
LTW-014,207,83.03,3.124,28.1
LTW-014,208,82.95,2.922,26.7
LTW-014,209,84.04,3.074,30.6
LTW-014,210,83.98,3.14,29.0
LTW-014,211,84.5,3.012,29.6
LTW-014,212,84.47,3.106,27.9
LTW-014,213,85.56,3.201,29.1
LTW-014,214,85.77,3.06,27.2
LTW-014,215,85.81,3.111,26.7
LTW-014,216,86.66,3.164,28.8
LTW-014,217,86.94,3.115,31.1
LTW-014,218,87.23,3.215,28.9
LTW-014,219,87.56,3.057,28.0
LTW-014,220,88.02,3.167,28.5
LTW-014,221,88.26,3.175,29.2
LTW-014,222,88.72,3.191,28.5
LTW-014,223,89.7,3.342,29.2
LTW-014,224,89.64,3.294,28.0
LTW-014,225,89.76,3.227,25.3
LTW-014,226,90.22,3.291,25.9
LTW-014,227,90.47,3.355,29.6
LTW-014,228,91.13,3.399,26.3
LTW-014,229,91.53,3.322,24.9
LTW-014,230,91.77,3.366,24.4
LTW-014,231,92.06,3.352,24.4
LTW-014,232,92.38,3.263,26.1
LTW-014,233,92.8,3.389,25.1
LTW-014,234,93.38,3.402,26.4
LTW-014,235,93.85,3.286,24.0
LTW-014,236,94.35,3.435,27.5
LTW-014,237,94.1,3.361,24.3
LTW-014,238,94.62,3.322,22.4
LTW-014,239,95.5,3.442,22.6
LTW-014,240,94.37,3.372,22.0
LTW-014,241,95.65,3.43,20.1
LTW-014,242,95.86,3.435,24.0
LTW-014,243,96.29,3.399,22.6
LTW-014,244,96.37,3.442,28.7
LTW-014,245,96.97,3.481,25.8
LTW-014,246,96.94,3.58,22.2
LTW-014,247,97.52,3.496,23.4
LTW-014,248,97.48,3.514,22.4
LTW-014,249,98.34,3.575,21.0
LTW-014,250,98.29,3.482,24.0
LTW-014,251,98.89,3.54,23.9
LTW-014,252,98.89,3.518,21.4
LTW-014,253,99.42,3.596,22.4
LTW-014,254,99.81,3.527,22.6
LTW-014,255,99.34,3.5,24.1
LTW-014,256,100.16,3.638,21.1
LTW-014,257,100.77,3.63,21.2
LTW-014,258,101.05,3.609,21.7
LTW-014,259,101.1,3.644,22.9
LTW-014,260,101.24,3.627,19.2
LTW-014,261,101.48,3.553,16.9
LTW-014,262,102.23,3.607,19.7
LTW-014,263,102.48,3.639,19.5
LTW-014,264,102.8,3.688,22.3
LTW-014,265,102.55,3.628,19.4
LTW-014,266,102.49,3.665,20.2
LTW-014,267,103.64,3.73,17.5
LTW-014,268,103.64,3.668,21.5
LTW-014,269,103.37,3.617,18.2
LTW-014,270,103.92,3.724,16.5
LTW-014,271,103.98,3.689,17.6
LTW-014,272,104.71,3.761,17.9
LTW-014,273,104.46,3.727,18.1
LTW-014,274,105.0,3.769,16.7
LTW-014,275,104.83,3.762,17.6
LTW-014,276,105.61,3.678,16.2
LTW-014,277,105.95,3.786,17.3
LTW-014,278,105.85,3.849,17.8
LTW-014,279,106.24,3.718,16.1
LTW-014,280,106.51,3.655,16.9
LTW-014,281,106.72,3.8,18.6
LTW-014,282,106.52,3.804,17.0
LTW-014,283,106.97,3.764,18.1
LTW-014,284,107.18,3.846,18.0
LTW-014,285,107.38,3.707,12.5
LTW-014,286,107.41,3.765,14.3
